,line_number,mean,distance,gradient
0,1,210.47989480599304,0.0,
1,1,210.7342427571615,14.580695700279989,0.017444157425462972
2,1,210.69181984944737,29.161391400559978,-0.0029095256211479426
3,1,210.61690342414855,43.74208710083997,-0.0051380556071398634
4,1,210.55442653952824,58.322782801119956,-0.004284904225736631
5,1,210.64258195030348,72.90347850139995,0.006046035977113956
6,1,210.39710876498054,87.48417420167993,-0.016835491966149627
7,1,210.76954017335115,102.06486990195992,0.025542773542928426
8,1,210.9170004032073,116.64556560223991,0.010113387789399738
9,1,210.4791663296252,131.2262613025199,-0.030028339016340777
10,1,210.87437137013782,145.8069570027999,0.027104676528228518
11,1,209.86452953632062,160.38765270307988,-0.06925882376091379
12,1,209.377816543799,174.96834840335987,-0.0333806426336884
13,1,209.4260181863072,189.54904410363986,0.003305853403638612
14,1,209.00693618024908,204.12973980391985,-0.028742250347496886
15,1,208.35550441472137,218.71043550419984,-0.04467768746557196
16,1,208.28631693616413,233.29113120447983,-0.004745142480129457
17,1,208.80435036284555,247.8718269047598,0.035528718061887773
18,1,207.92333508510077,262.4525226050398,-0.060423404743839615
19,1,208.23634734872897,277.0332183053198,0.021467580838559347
20,1,208.35621473367178,291.6139140055998,0.008220964719845692
21,1,206.98853152492202,306.19460970587977,-0.09380095688599342
22,1,206.44634026958894,320.77530540615976,-0.03718555454954515
23,1,206.11457343892548,335.35600110643975,-0.022753840933467794
24,1,206.47786285371077,349.93669680671974,0.024915780580917223
25,1,205.95491202490388,364.5173925069997,-0.035865972348415195
26,1,205.00195646090134,379.0980882072797,-0.06535734532778413
27,1,204.64188697762944,393.6787839075597,-0.024694945335494912
28,1,205.05854044302527,408.2594796078397,0.02857569172010251
29,1,205.60951224738457,422.8401753081197,0.037787758258251467
30,1,204.5421562368378,437.4208710083997,-0.07320336645708052
31,1,204.0040307123914,452.00156670867966,-0.0369067111410923
32,1,203.77625484893701,466.58226240895965,-0.015621741797273022
33,1,203.29321706247518,481.16295810923964,-0.033128582914775453
34,1,202.06832871627435,495.7436538095196,-0.08400753786921887
35,1,201.08658762299228,510.3243495097996,-0.06733156726281694
36,1,200.67541950378111,524.9050452100796,-0.028199485653025005
37,1,200.41972269157156,539.4857409103596,-0.017536667485944426
38,1,200.85299062004836,554.0664366106396,0.029715175282649574
39,1,199.7410944208869,568.6471323109196,-0.0762581033180819
40,1,198.7528347397964,583.2278280111996,-0.06777863700094267
41,1,198.51397859597506,597.8085237114796,-0.016381669896366108
42,1,198.01976781676746,612.3892194117595,-0.0338948695841801
43,1,197.7204716117677,626.9699151120395,-0.020526880963163893
44,1,197.678155935494,641.5506108123195,-0.0029021712779367216
45,1,197.2460064465486,656.1313065125995,-0.029638468412526743
46,1,196.5900808929638,670.7120022128795,-0.04498588867554407
47,1,195.92841227679077,685.2926979131595,-0.045379769921426984
48,1,194.31480141241195,699.8733936134395,-0.11066761816775503
49,1,193.4373345082551,714.4540893137195,-0.06018004368200329
50,1,193.62697011284936,729.0347850139995,0.013005936650239308
51,1,192.91976734818823,743.6154807142794,-0.04850267636046701
52,1,191.25554512642523,758.1961764145594,-0.11413873905420303
53,1,190.29882890543186,772.7768721148394,-0.06561526559908933
54,1,189.59151770750523,787.3575678151194,-0.04851011312944734
55,1,188.44979305694488,801.9382635153994,-0.07830385284965685
56,1,188.14703437345193,816.5189592156794,-0.020764351010160637
57,1,188.57403195093548,831.0996549159594,0.029285130576817933
58,1,185.81654481228503,845.6803506162394,-0.18911903761886312
59,1,185.94282478993685,860.2610463165194,0.008660764907767356
60,1,186.22053071197595,874.8417420167993,0.019046136600585604
61,1,184.67499428575434,889.4224377170793,-0.10599881226462589
62,1,183.672094365522,904.0031334173593,-0.06878272071839926
63,1,182.56478154554802,918.5838291176393,-0.0759437576049773
64,1,182.34579914527066,933.1645248179193,-0.015018652386603869
65,1,180.44953457127525,947.7452205181993,-0.13005309300563733
66,1,178.91056231653792,962.3259162184793,-0.1055486162232834
67,1,178.37827728723178,976.9066119187593,-0.03650614759732737
68,1,177.86658653846155,991.4873076190393,-0.03509371289878912
69,1,176.9460888113227,1006.0680033193192,-0.06313126246240508
70,1,176.00712283839266,1020.6486990195992,-0.06439788554890548
71,1,175.34055942597075,1035.229394719879,-0.04571547381028695
