,line_number,mean,distance,gradient
13,1,359.5457859778589,71.137434217979,-0.032506170685949555
14,1,359.34327697753906,76.60954454243893,-0.03700747761144757
15,1,359.1650085449219,82.08165486689886,-0.03257763861600901
16,1,358.96568422539286,87.55376519135878,-0.03642549358664195
17,1,358.7410354614258,93.0258755158187,-0.04105340547739303
18,1,358.5331519962281,98.49798584027863,-0.037989633408601
19,1,358.3368835449219,103.97009616473855,-0.03586704939572354
20,1,358.1175295216168,109.44220648919847,-0.040085818870386564
21,1,357.8792495727539,114.9143168136584,-0.04354443436525799
22,1,357.6934497629414,120.38642713811832,-0.033953959038802835
23,1,357.4826889038086,125.85853746257824,-0.03851546234196069
24,1,357.206711347713,131.33064778703817,-0.05043347807919693
25,1,356.93695068359375,136.8027581114981,-0.04929737306527551
26,1,356.7101839953707,142.274868435958,-0.04144044523543714
27,1,356.4684371948242,147.74697876041793,-0.044177983668547374
28,1,356.18169852559885,153.21908908487785,-0.05240001612242201
29,1,355.9555358886719,158.6911994093378,-0.041330057969781966
30,1,355.7314118377923,164.16330973379772,-0.04095751686105045
31,1,355.4418640136719,169.63542005825764,-0.05291337472238959
32,1,355.1323972302814,175.10753038271756,-0.05655346201760027
33,1,354.86375935872394,180.57964070717748,-0.04909218850297706
34,1,354.5839507524357,186.0517510316374,-0.05113358278569242
35,1,354.26841735839844,191.5238613560973,-0.05766210389196249
36,1,354.03442378929856,196.99597168055726,-0.04276112052309056
37,1,353.8135223388672,202.46808200501718,-0.040368603214002687
38,1,353.53085841689,207.9401923294771,-0.051655377033190064
39,1,353.2731526692708,213.41230265393702,-0.04709439911458999
40,1,352.99892907549247,218.88441297839694,-0.050112950492351385
41,1,352.6809997558594,224.35652330285686,-0.0580999469641492
42,1,352.4138052592906,229.8286336273168,-0.048828419152010985
43,1,352.20753987630206,235.30074395177672,-0.037693937212220086
44,1,351.9738308514735,240.77285427623664,-0.04270912152189158
45,1,351.6692657470703,246.24496460069656,-0.05565770540879131
46,1,351.4397073993247,251.71707492515648,-0.04195060664612866
47,1,351.2435073852539,257.1891852496164,-0.03585454284314581
48,1,350.9886474609375,262.66129557407635,-0.046574339551817945
49,1,350.69217693713273,268.13340589853624,-0.05417846246256624
50,1,350.4297180175781,273.6055162229962,-0.047963016823953784
51,1,350.17760710013926,279.0776265474561,-0.04607197269250117
52,1,349.90425872802734,284.549736871916,-0.04995300823707144
53,1,349.6882926805025,290.021847196376,-0.03946668373250392
54,1,349.4653778076172,295.49395752083586,-0.04073654580553952
55,1,349.1812029993811,300.9660678452958,-0.0519314837213384
56,1,348.87076568603516,306.4381781697557,-0.0567308213722121
57,1,348.5760819141494,311.91028849421565,-0.05385194274474217
58,1,348.28221893310547,317.3823988186756,-0.053701947442545354
59,1,347.98767453570696,322.8545091431355,-0.053826472774483554
60,1,347.77759806315106,328.32661946759544,-0.038390394217176216
61,1,347.56570703669115,333.7987297920553,-0.038721994604672655
62,1,347.2875442504883,339.2708401165153,-0.05083281763518215
63,1,346.9410177127335,344.74295044097516,-0.06332594140249871
64,1,346.60793050130206,350.2150607654351,-0.06086997368137576
65,1,346.3249992548034,355.68717108989506,-0.05170422921372402
66,1,346.11094665527344,361.15928141435495,-0.03911701095885553
67,1,345.98650820200675,366.6313917388149,-0.022740486921555697
68,1,345.81368255615234,372.1035020632748,-0.031582997345993874
69,1,345.52180362671845,377.57561238773474,-0.0533393722215749
70,1,345.24554443359375,383.0477227121946,-0.050484945796842824
71,1,344.97706397004833,388.5198330366546,-0.0490634229988615
72,1,344.6951141357422,393.9919433611145,-0.05152488118630411
73,1,344.4427085403323,399.4640536855744,-0.04612582357516366
74,1,344.2278747558594,404.93616401003436,-0.03925976848687646
75,1,344.0166916366695,410.40827433449425,-0.038592628194260466
76,1,343.77965545654297,415.8803846589542,-0.0433171420296511
77,1,343.5861164122137,421.35249498341415,-0.035368264317362993
78,1,343.39392852783203,426.82460530787404,-0.03512134679057964
79,1,343.1396485557852,432.296715632334,-0.04646835625923542
80,1,342.83411407470703,437.7688259567939,-0.05583485400731787
81,1,342.5738830566406,443.2409362812538,-0.04755587929270942
82,1,342.3333980057591,448.7130466057137,-0.04394740541077854
83,1,342.06151580810547,454.18515693017366,-0.04968507240037107
84,1,341.8283434763513,459.6572672546336,-0.04261104362460058
85,1,341.591796875,465.1293775790935,-0.04322767402804993
86,1,341.31912113160126,470.60148790355345,-0.04983008880137057
87,1,341.0766296386719,476.07359822801334,-0.04431407236902219
88,1,340.88613806183406,481.5457085524733,-0.034811355316856585
89,1,340.68880462646484,487.0178188769332,-0.036061669752371794
90,1,340.42007801144626,492.4899292013931,-0.04910840591378251
91,1,340.18393961588544,497.9620395258531,-0.043153076520644505
92,1,339.97241400193803,503.43414985031296,-0.0386552173485792
93,1,339.73707580566406,508.9062601747729,-0.04300684421913546
94,1,339.50470813485083,514.3783704992328,-0.04246399597876669
95,1,339.3079325358073,519.8504808236927,-0.035959728034712375
96,1,339.1106972509576,525.3225911481527,-0.036043733250050294
97,1,338.88265228271484,530.7947014726126,-0.0416740443304737
98,1,338.6831317542467,536.2668117970725,-0.036461349760496496
99,1,338.5177510579427,541.7389221215325,-0.030222471130517334
0,2,576.9621778076485,0.0,-0.4401463823494921
1,2,575.8156166521956,21.892981307987725,-0.05237117500459263
2,2,574.8342758554737,43.78596261597545,-0.04482444774955309
3,2,573.4365806335993,65.67894392396317,-0.06384216028926407
4,2,572.0044720512998,87.5719252319509,-0.06541405038230269
5,2,570.4857243638094,109.46490653993862,-0.0693714422044611
6,2,568.8274599265806,131.35788784792635,-0.0757441124121266
7,2,566.8022482373858,153.25086915591407,-0.09250506638197525
8,2,564.9660888948948,175.1438504639018,-0.08386977162498459
9,2,563.2539637623748,197.03683177188952,-0.07820429335018489
10,2,561.3846398130687,218.92981307987725,-0.08538462272491443
11,2,559.5537428602325,240.82279438786497,-0.08362940282455487
12,2,557.2449722586904,262.7157756958527,-0.10545711290128412
13,2,555.6768449253318,284.6087570038404,-0.07162694341617323
14,2,553.3083160907069,306.50173831182815,-0.10818667413564127
15,2,550.7827036618877,328.3947196198159,-0.11536174051807557
16,2,548.8414872264738,350.2877009278036,-0.08866843707145887
17,2,546.9878587735147,372.1806822357913,-0.08466770362987121
18,2,545.0245421349924,394.07366354377905,-0.08967790228761546
19,2,543.3053538796194,415.9666448517668,-0.07852691377148428
20,2,540.7421533211041,437.8596261597545,-0.11707864371948735
21,2,538.1198819054499,459.7526074677422,-0.11977680786204344
22,2,536.0903013355537,481.64558877572995,-0.09270462260686772
23,2,533.5120108439919,503.5385700837177,-0.1177679026575108
24,2,531.4067933989251,525.4315513917054,-0.09615946843652337
25,2,528.6542789464098,547.3245326996931,-0.12572588510414426
26,2,526.0729547245802,569.2175140076808,-0.11790647356410128
27,2,523.9306428466481,591.1104953156686,-0.09785382117649213
28,2,521.321570599825,613.0034766236563,-0.11917391286819154
29,2,519.6124822403899,634.896457931644,-0.0780655834576323
30,2,517.1157234280954,656.7894392396317,-0.1140438013978275
31,2,514.1157856507059,678.6824205476195,-0.13702737581450214
32,2,511.2980939687288,700.5754018556072,-0.12870296842344991
33,2,508.5867939119055,722.4683831635949,-0.12384334589616006
34,2,506.208532241841,744.3613644715826,-0.10863123832279402
35,2,503.8385392818624,766.2543457795704,-0.10825355060774285
36,2,500.34994538990486,788.1473270875581,-0.1593475937735669
37,2,497.9927015564505,810.0403083955458,-0.10767121207901847
38,2,496.19462778410553,831.9332897035335,-0.08213014696582045
39,2,493.1590467333641,853.8262710115213,-0.13865544431967727
40,2,490.9756712462034,875.719252319509,-0.0997294729504985
41,2,488.54497790305686,897.6122336274967,-0.1110261461859317
42,2,486.2839721402614,919.5052149354844,-0.10327537081349901
43,2,483.42582275858325,941.3981962434722,-0.13055094422591818
44,2,481.04488706279506,963.2911775514599,-0.10875337909869333
45,2,479.0390764570658,985.1841588594476,-0.09161888815012324
46,2,477.019838179665,1007.0771401674353,-0.0922322204086511
47,2,474.5364444104304,1028.9701214754232,-0.11343332981006474
48,2,472.43075767348853,1050.8631027834108,-0.09618090415916243
49,2,470.4187896648259,1072.7560840913984,-0.09190013823875864
50,2,468.2058945588451,1094.6490653993862,-0.10107783288397604
51,2,466.1797328176063,1116.542046707374,-0.0925484616615256
52,2,464.1554627716741,1138.4350280153617,-0.0924620551881466
53,2,462.3711911868427,1160.3280093233493,-0.08149970804480673
54,2,460.1789690131857,1182.2209906313371,-0.10013356074337625
55,2,457.8631253311059,1204.113971939325,-0.10578018815714388
56,2,456.4945998738287,1226.0069532473126,-0.06250978055592168
57,2,454.2243153739472,1247.8999345553002,-0.1036991932685374
58,2,452.14194866504545,1269.792915863288,-0.09511572131758912
59,2,450.7710232098397,1291.6858971712759,-0.06261940463565564
60,2,448.43575285789166,1313.5788784792635,-0.10666753509244697
61,2,446.64984380940626,1335.471859787251,-0.08157450204526545
62,2,444.3592967871619,1357.364841095239,-0.10462471922033949
63,2,442.0663436390996,1379.2578224032268,-0.10473462320207975
64,2,439.7781268396782,1401.1508037112144,-0.10451828223991508
65,2,438.00181549459666,1423.043785019202,-0.08113611024887872
66,2,436.3302665674519,1444.9367663271898,-0.07635090459493084
67,2,434.2619456303306,1466.8297476351777,-0.0944741562615144
68,2,432.2566096475023,1488.7227289431653,-0.09159720892360598
69,2,430.1039207470473,1510.615710251153,-0.09832780972911886
70,2,428.2259244394236,1532.5086915591407,-0.08578074777502
71,2,426.07938879183746,1554.4016728671286,-0.09804674920189779
72,2,423.643460860907,1576.2946541751162,-0.11126524508755313
73,2,421.8649009391614,1598.1876354831038,-0.08123881789899126
74,2,419.91838721979684,1620.0806167910916,-0.08891039972953935
75,2,418.01856588275143,1641.9735980990795,-0.08677764395442314
76,2,415.8887787104776,1663.866579407067,-0.09728173346116126
77,2,413.64822399663,1685.7595607150547,-0.10234123358202132
78,2,411.66323669885094,1707.6525420230425,-0.09066774734123724
79,2,409.4142838023068,1729.5455233310304,-0.10272483518375838
80,2,407.26950686877416,1751.438504639018,-0.09796641687855039
81,2,405.16136843612776,1773.3314859470056,-0.09629288962473324
82,2,402.9551789527785,1795.2244672549934,-0.10077154190709979
83,2,400.4175955612707,1817.1174485629813,-0.11590853506013724
84,2,397.8118740306182,1839.010429870969,-0.11902086307915477
85,2,394.4646536499214,1860.9034111789565,-0.15289011275387926
86,2,392.01312973603547,1882.7963924869443,-0.11197761873534612
87,2,390.869249712167,1904.6893737949322,-0.052248709656144816
88,2,386.0943834764834,1926.5823551029198,-0.21810032030409165
89,2,383.3076540672985,1948.4753364109074,-0.12728871276056908
90,2,380.97925832799314,1970.3683177188952,-0.10635352520288321
91,2,379.03710346733067,1992.261299026883,-0.08871130127690093
92,2,376.8810321514423,2014.1542803348707,-0.09848230743712051
93,2,375.34018138030024,2036.0472616428583,-0.07038103899444179
94,2,373.9552049382328,2057.9402429508464,-0.06326120789963494
95,2,372.190347543953,2079.833224258834,-0.08061293112399762
96,2,370.35628758095567,2101.7262055668216,-0.08377387881513382
97,2,367.947936695524,2123.619186874809,-0.11000561556926883
98,2,364.1166834413616,2145.512168182797,-0.17499915613432537
99,2,362.38936351267256,2167.405149490785,-0.07889834209371917
0,3,232.23581446467833,0.0,0.060050401319094775
1,3,231.98199114726035,19.578272758682296,-0.012964540873781641
2,3,231.5983410707224,39.15654551736459,-0.01959570597808794
3,3,231.13346464633943,58.73481827604689,-0.02374450647985828
4,3,230.6122834841644,78.31309103472918,-0.026620385189183745
5,3,229.86503268582635,97.89136379341147,-0.03816735048839679
6,3,229.19923536898202,117.46963655209377,-0.03400694867472795
7,3,228.63314713543167,137.04790931077608,-0.028914104963590564
8,3,227.98851313769435,156.62618206945837,-0.03292598921687015
9,3,227.41791274140016,176.20445482814065,-0.029144572829651418
10,3,226.8032214975673,195.78272758682294,-0.03139660231571025
11,3,226.02863251874317,215.36100034550526,-0.0395637035182604
12,3,225.30595094564637,234.93927310418755,-0.036912427465099464
13,3,224.44005852277374,254.51754586286984,-0.04422721215223851
14,3,223.44051959456903,274.09581862155216,-0.051053478543527375
15,3,222.56970076025715,293.6740913802344,-0.04447883861081154
16,3,221.52246534273374,313.25236413891673,-0.05348967349834249
17,3,220.5204184949398,332.83063689759905,-0.05118157562441559
18,3,219.6390565353025,352.4089096562813,-0.04501735012586596
19,3,218.72816171177334,371.9871824149636,-0.0465258010630795
20,3,217.75476969259245,391.5654551736459,-0.049717972120356106
21,3,216.67850512296772,411.1437279323282,-0.054972396333963544
22,3,215.64194542821159,430.7220006910105,-0.052944389299942496
23,3,214.59186930107182,450.3002734496928,-0.05363476850500459
24,3,213.54637373814413,469.8785462083751,-0.05340080689518718
25,3,212.27167870345934,489.4568189670574,-0.06510763489692917
26,3,211.0224049289002,509.0350917257397,-0.06380919246337238
27,3,209.73389099524115,528.6133644844219,-0.06581346319672776
28,3,208.57502639669758,548.1916372431043,-0.059191360383394995
29,3,207.22976143291922,567.7699100017866,-0.06871213719207102
30,3,206.262022705526,587.3481827604688,-0.04942921877335007
31,3,205.10367434215482,606.9264555191512,-0.05916499262466769
32,3,204.069648706913,626.5047282778335,-0.05281495706934948
33,3,202.92473414218878,646.0830010365157,-0.05847883410534717
34,3,201.67811011848258,665.6612737951981,-0.06367385106295262
35,3,200.3710696191711,685.2395465538804,-0.06675974512265685
36,3,199.2579369884332,704.8178193125626,-0.05685550735032405
37,3,198.0646231491078,724.396092071245,-0.06095092524421928
38,3,196.8894919985284,743.9743648299273,-0.060022207528918764
39,3,195.70644717310952,763.5526375886095,-0.06042641452598199
40,3,194.36434831850167,783.1309103472918,-0.06855042174303563
41,3,193.11827483145703,802.7091831059741,-0.06364573128607803
42,3,191.8963437657626,822.2874558646564,-0.062412608137382905
43,3,190.8078617703277,841.8657286233387,-0.05559642614296511
44,3,189.65674087849075,861.444001382021,-0.058795834853534346
45,3,188.44893965857574,881.0222741407033,-0.06169089759868607
46,3,187.279430103302,900.6005468993856,-0.059735073144034784
47,3,185.98938140533298,920.1788196580679,-0.06589185439746799
48,3,184.69124033445834,939.7570924167502,-0.06630518876078874
49,3,183.32378393608425,959.3353651754325,-0.06984560973427395
50,3,182.0733052489518,978.9136379341148,-0.06387073581748386
51,3,180.7019874701497,998.4919106927971,-0.0700428375732981
52,3,179.35295651385894,1018.0701834514794,-0.06890449289978935
53,3,178.06083769319,1037.6484562101616,-0.06599759011406858
54,3,176.7471328477867,1057.2267289688439,-0.06710014011939397
55,3,175.37182250551155,1076.8050017275264,-0.07024676585248
56,3,174.0255453063562,1096.3832744862086,-0.06876383916749308
57,3,172.84215829447632,1115.9615472448909,-0.06044389239367898
58,3,171.56209755689494,1135.5398200035731,-0.06538169905788645
59,3,170.3702685167623,1155.1180927622554,-0.06087508611320671
60,3,169.01450373405632,1174.6963655209377,-0.06924843674500125
61,3,167.49231917905578,1194.2746382796201,-0.07774866423420747
62,3,165.9923792162607,1213.8529110383024,-0.07661247655924666
63,3,164.76040311788003,1233.4311837969847,-0.06292567856039973
64,3,163.35887228056438,1253.009456555667,-0.07158603083073907
65,3,161.83294094440546,1272.5877293143492,-0.07794003868304591
66,3,160.437658332115,1292.1660020730314,-0.07126689006167311
67,3,159.14682908166293,1311.7442748317137,-0.06593172269906399
68,3,157.916983998099,1331.3225475903962,-0.06281683265539978
69,3,156.63226400974182,1350.9008203490785,-0.06561967974357977
70,3,155.40773888521414,1370.4790931077607,-0.06254510495491185
71,3,154.1035795710808,1390.057365866443,-0.06661258274456362
72,3,152.46829563644923,1409.6356386251252,-0.08352544449593335
73,3,150.80940332523613,1429.2139113838075,-0.08473129022464125
74,3,149.28470575532248,1448.79218414249,-0.07787702156910084
75,3,147.73272687889806,1468.3704569011722,-0.07927046964529429
76,3,146.39906102255793,1487.9487296598545,-0.06811968924831227
77,3,144.93850615412688,1507.5270024185368,-0.07460080296324112
78,3,143.45169772103773,1527.105275177219,-0.07594175703930807
79,3,141.82894347434816,1546.6835479359013,-0.08288546526505684
80,3,140.2649563512735,1566.2618206945835,-0.07988381520433643
81,3,138.83829214961028,1585.840093453266,-0.07286976840337071
82,3,137.20772439380022,1605.4183662119483,-0.08328455609481508
83,3,135.75432931545168,1624.9966389706306,-0.07423510215956138
84,3,134.29493520980657,1644.5749117293128,-0.07454151464908611
85,3,132.63117558029688,1664.153184487995,-0.08497989838106973
86,3,131.0969541239184,1683.7314572466773,-0.07836347339159952
87,3,129.81954055054243,1703.3097300053598,-0.06524648977573769
88,3,128.42647738512167,1722.888002764042,-0.07115352731016492
89,3,127.07871340586864,1742.4662755227243,-0.06883977947724455
90,3,125.6136914297592,1762.0445482814066,-0.07482896955042961
91,3,124.0055852185848,1781.6228210400889,-0.0821372871343446
92,3,122.60831548446833,1801.2010937987711,-0.07136838634025182
93,3,121.5800899469232,1820.7793665574536,-0.05251870531271186
94,3,120.85423157935918,1840.3576393161359,-0.03707468868734211
95,3,120.1802350254946,1859.9359120748181,-0.034425741339500444
96,3,119.5678672402404,1879.5141848335004,-0.03127792695515645
97,3,118.8436736783316,1899.0924575921827,-0.0369896553610763
98,3,118.3368878726199,1918.670730350865,-0.025885113153659555
99,3,117.82416813569913,1938.2490031095472,-0.026188200728452887
0,4,161.98834402094437,0.0,-0.02278560484973413
1,4,161.00885326769927,8.10234992433117,-0.12088971253928615
2,4,160.30628268219706,16.20469984866234,-0.08671195295977008
3,4,160.61297307359266,24.30704977299351,0.03785202987525965
4,4,161.35099864634435,32.40939969732468,0.09108784237217667
5,4,161.76627825359964,40.51174962165585,0.05125421774344883
6,4,161.27504719460026,48.61409954598702,-0.06062822065043376
7,4,160.7877577670785,56.71644947031819,-0.060141740615084295
8,4,160.98354851774465,64.81879939464936,0.02416468709629629
9,4,161.55576005562267,72.92114931898053,0.07062291103469638
10,4,162.13125165560953,81.0234992433117,0.07102773952759962
11,4,162.13267163417134,89.12584916764287,0.00017525515129247052
12,4,161.95226970046915,97.22819909197403,-0.02226538416471709
13,4,161.72731365824856,105.33054901630521,-0.027764296077246075
14,4,161.24912317556928,113.43289894063638,-0.05901873988968144
15,4,160.98280143401396,121.53524886496756,-0.03286969139108124
16,4,160.8898442349693,129.63759878929872,-0.011472868971693454
17,4,160.63700617117476,137.7399487136299,-0.031205522614528733
18,4,160.15000053015544,145.84229863796105,-0.060106715405719185
19,4,159.4646959408309,153.94464856229223,-0.08458096672257889
20,4,158.8966831295989,162.0469984866234,-0.0701047000606904
21,4,158.62418029085455,170.14934841095456,-0.03363256848806608
22,4,158.44170803099644,178.25169833528574,-0.022520905855985793
23,4,158.23435348564095,186.35404825961692,-0.02559190201509374
24,4,157.83720602750074,194.45639818394807,-0.04901633005846697
25,4,157.57905792416372,202.55874810827925,-0.031860892919695794
26,4,157.64453988857366,210.66109803261043,0.008081848478711044
27,4,157.880787222083,218.7634479569416,0.02915787835821485
28,4,157.83120876897576,226.86579788127275,-0.006119021465409891
29,4,157.28198597775796,234.96814780560393,-0.06778561730202456
30,4,156.76846781735694,243.0704977299351,-0.06337891663490565
31,4,156.55329534930112,251.17284765426626,-0.02655679772724384
32,4,156.28144339909625,259.27519757859744,-0.03355223518408048
33,4,156.1728261311849,267.3775475029286,-0.013405650080005367
34,4,156.3115717119875,275.4798974272598,0.017124116101917074
35,4,156.24983166891428,283.582247351591,-0.0076200168654558965
36,4,155.9374756489531,291.6845972759221,-0.038551287327543066
37,4,155.62671980277565,299.7869472002533,-0.03835379230465598
38,4,155.32648328482927,307.88929712458446,-0.0370554864638448
39,4,155.2725850799937,315.99164704891564,-0.006652169474157263
40,4,155.33132567729214,324.0939969732468,0.007249822316616564
41,4,155.061246546664,332.196346897578,-0.033333432047547795
42,4,154.59186355479147,340.2986968219091,-0.057931710708146275
43,4,154.15647939315338,348.4010467462403,-0.05373554162733067
44,4,153.7768873816746,356.5033966705715,-0.04684961955776027
45,4,153.65067035601038,364.60574659490266,-0.015577829499217892
46,4,153.77299384733215,372.70809651923383,0.015097285659612216
47,4,153.85326144640615,380.810446443565,0.009906706057333289
48,4,153.47570969573164,388.91279636789614,-0.04659780856177739
49,4,152.85318788397245,397.0151462922273,-0.07683225454010148
50,4,152.507969133244,405.1174962165585,-0.042607237894253254
51,4,152.0417951960831,413.2198461408897,-0.05753564601807593
52,4,151.48195385806773,421.32219606522085,-0.06909616879594016
53,4,151.1290429039339,429.42454598955203,-0.04355661720731597
54,4,151.11474741241074,437.5268959138832,-0.00176436362989485
55,4,151.01413492748517,445.62924583821433,-0.012417691887562936
56,4,150.5957381771565,453.7315957625455,-0.051638938608690774
57,4,150.2211193028089,461.8339456868767,-0.046235830079696505
58,4,150.12722615506073,469.93629561120787,-0.011588384681609795
59,4,150.06774129985288,478.03864553553905,-0.007341679360108854
60,4,149.88743384257177,486.1409954598702,-0.022253723791866558
61,4,149.8604378405912,494.24334538420135,-0.0033318731272634276
62,4,149.9089664865047,502.3456953085325,0.005989453228596848
63,4,150.07021822920967,510.4480452328637,0.019901848748932333
